A2M, 1.0
AARS2, 0.49942938306951246
ABCA1, 1.0
ABCA12, 1.0
ABCA4, 1.0
ABCB1, 0.3693468872226381
ABCB4, 1.0
ABCB6, 1.0
ABCC11, 0.5646936782455971
ABCC12, 1.0
ABCC2, 1.0
ABCC8, 0.3693468872226381
ABCC9, 1.0
ABCG2, 1.0
ABCG5, 1.0
ABCG8, 1.0
ABO, 0.8013070797703543
AC002470.2, 1.0
AC008629.1, 1.0
AC009533.1, 1.0
AC010789.2, 1.0
AC011530.1, 1.0
AC048338.1, 1.0
AC093512.2, 1.0
ACACB, 1.0
ACAD8, 0.20572916666641833
ACADL, 0.3912169735968071
ACADSB, 1.0
ACADVL, 0.20572916666641833
ACAT2, 0.20572916666641833
ACBD6, 0.5458876933958705
ACSF3, 1.0
ACTG1, 1.0
ACTN4, 1.0
ACVR2B, 1.0
ADAMTS10, 1.0
ADAMTS13, 1.0
ADAMTS18, 0.7460588577591414
ADAMTSL2, 1.0
ADAMTSL4, 0.21500352658378816
ADD1, 1.0
ADH1A, 1.0
ADH1C, 0.8327339243937677
AGBL1, 1.0
AGGF1, 1.0
AGL, 1.0
AGPS, 1.0
AGRN, 1.0
AGXT2, 0.3912169735968071
AHCY, 1.0
AIPL1, 1.0
AIRE, 1.0
AKAP9, 1.0
AL358113.1, 0.20572916666641833
AL450384.2, 1.0
ALB, 0.20572916666641833
ALDH7A1, 1.0
ALG11, 1.0
ALG12, 0.3693468872226381
ALG6, 1.0
ALK, 0.23991364223996337
ALMS1, 0.5892984499591265
ALOX12B, 0.20572916666641833
ALOXE3, 0.35504246755101404
AMH, 1.0
AMPD1, 1.0
ANG, 0.20572916666641833
ANGPTL4, 0.27425396980200295
ANKH, 1.0
ANKRD26, 0.5864566929412645
ANLN, 1.0
ANO10, 0.7575313287615371
ANO3, 0.20572916666641833
ANO5, 0.20572916666641833
ANO6, 1.0
ANTXR2, 0.8290764726069222
AP1S1, 0.20572916666641833
AP4E1, 1.0
AP4S1, 1.0
AP5Z1, 1.0
APC, 1.0
APOA4, 1.0
APOB, 0.3693468872226381
APOC3, 0.10523655602423773
APOL2, 1.0
APTX, 0.49942938306951246
ARMC4, 0.20572916666641833
ASAH1, 1.0
ASB10, 0.20572916666641833
ASCC1, 0.3289905838358822
ASIP, 1.0
ASPA, 1.0
ASPM, 1.0
ASS1, 1.0
ASXL1, 1.0
ATG9B, 1.0
ATIC, 1.0
ATM, 0.5864566929412645
ATN1, 1.0
ATP13A2, 1.0
ATP1A2, 1.0
ATP2A1, 1.0
ATP2C1, 1.0
ATP5F1A, 1.0
ATP6V0A4, 1.0
ATP7B, 1.0
ATP8A2, 1.0
ATR, 1.0
ATXN1, 1.0
ATXN10, 1.0
ATXN7, 1.0
AURKA, 0.27425396980200295
AUTS2, 1.0
B3GALNT2, 1.0
B4GALNT1, 1.0
BANK1, 1.0
BARD1, 1.0
BBS12, 1.0
BBS4, 1.0
BBS7, 0.608568588217707
BBS9, 0.20572916666641833
BCAT2, 0.20572916666641833
BCHE, 0.04211144611033973
BCKDHB, 1.0
BCL10, 0.20572916666641833
BCS1L, 1.0
BDNF, 1.0
BEAN1, 1.0
BFSP1, 1.0
BIN1, 1.0
BIVM-ERCC5, 0.49942938306951246
BLK, 1.0
BLOC1S3, 1.0
BLOC1S6, 0.696379410512288
BMPR1A, 1.0
BRAT1, 1.0
BRCA1, 0.20572916666641833
BRCA2, 0.6079112402278981
BRIP1, 0.109181895528952
BTD, 1.0
C12orf65, 1.0
C19orf12, 1.0
C1R, 1.0
C2CD3, 1.0
C3, 1.0
C5, 1.0
C6, 1.0
C7, 1.0
C8A, 0.3693468872226381
C8B, 0.13273622076679134
C9, 0.6942646402365629
C9orf72, 1.0
CA12, 1.0
CABP2, 1.0
CABP4, 1.0
CACNA1A, 1.0
CACNA1B, 0.20572916666641833
CACNA1D, 1.0
CACNA1H, 0.49942938306951246
CACNA2D4, 0.3693468872226381
CACNB2, 1.0
CANT1, 1.0
CAPN3, 0.02909188828206034
CAPN5, 1.0
CARD14, 1.0
CARD9, 1.0
CARS2, 0.5892984499591265
CASP8, 0.36012411274716916
CASQ2, 0.20572916666641833
CAT, 1.0
CATSPER1, 1.0
CATSPER2, 1.0
CAVIN4, 1.0
CC2D1A, 1.0
CC2D2A, 1.0
CCDC103, 1.0
CCDC114, 1.0
CCDC151, 1.0
CCDC39, 0.44414291451074334
CCDC40, 0.20572916666641833
CCDC78, 0.3693468872226381
CCDC8, 1.0
CCDC88C, 1.0
CCNO, 1.0
CCR5, 1.0
CD36, 1.0
CD3E, 0.20572916666641833
CD3G, 0.24926257775787689
CD96, 0.5864566929412645
CDH15, 0.04211144611033973
CDH23, 1.0
CDK5RAP2, 0.5892984499591265
CDKN2B, 1.0
CDON, 1.0
CEACAM16, 1.0
CEL, 1.0
CENPE, 1.0
CENPJ, 1.0
CEP135, 0.3693468872226381
CEP152, 0.109181895528952
CEP164, 1.0
CEP290, 1.0
CEP63, 1.0
CETP, 0.3693468872226381
CFAP206, 0.43766802357390033
CFH, 0.7052806297866074
CFHR2, 1.0
CFHR3, 1.0
CFHR4, 1.0
CFHR5, 1.0
CFI, 0.3693468872226381
CFTR, 0.3693468872226381
CHD8, 1.0
CHEK1, 0.7535201639673126
CHEK2, 1.0
CHIT1, 0.6374208160771752
CHKB, 1.0
CHMP1A, 1.0
CHMP2B, 1.0
CHRNA5, 0.20572916666641833
CHRNB2, 1.0
CHRNB4, 1.0
CHRNE, 0.49942938306951246
CHRNG, 1.0
CHST5, 1.0
CHST6, 1.0
CIDEC, 1.0
CILP, 1.0
CITED2, 1.0
CLCN1, 0.06702834422552514
CLCN2, 1.0
CLCN7, 0.10523655602423773
CLCNKA, 1.0
CLCNKB, 0.20572916666641833
CLDN14, 1.0
CLIC5, 1.0
CLN3, 1.0
CLRN1, 0.20572916666641833
CLU, 0.20572916666641833
CNGA3, 1.0
CNGB1, 1.0
CNGB3, 1.0
CNTNAP2, 1.0
COCH, 0.20572916666641833
COG5, 1.0
COG6, 1.0
COL10A1, 1.0
COL11A1, 1.0
COL18A1, 0.11333753498379259
COL1A2, 1.0
COL4A1, 1.0
COL4A2, 0.608568588217707
COL4A3, 1.0
COL4A4, 1.0
COL6A3, 1.0
COL7A1, 0.021293129047034457
COL9A2, 0.7366407110012703
COL9A3, 0.49942938306951246
COMP, 1.0
COQ2, 0.8479790268200486
COQ9, 1.0
CP, 0.5892984499591265
CPA1, 0.20572916666641833
CPLANE1, 1.0
CRB1, 1.0
CRBN, 1.0
CRLF1, 1.0
CRPPA, 1.0
CRYBA2, 1.0
CRYBA4, 1.0
CRYBB2, 1.0
CRYBB3, 1.0
CRYGD, 1.0
CRYM, 1.0
CSF2RB, 0.5458876933958705
CSPP1, 1.0
CST3, 0.5864566929412645
CTC1, 0.20572916666641833
CTNNA3, 0.20572916666641833
CTPS1, 1.0
CTSA, 0.5530398739836402
CTSC, 0.20572916666641833
CUBN, 1.0
CUBNP1, 1.0
CUL3, 0.20572916666641833
CUL7, 1.0
CWF19L1, 1.0
CYBA, 1.0
CYP11A1, 1.0
CYP11B2, 1.0
CYP17A1, 1.0
CYP24A1, 1.0
CYP26C1, 1.0
CYP2A13, 1.0
CYP2A6, 0.43442897066577946
CYP2B6, 1.0
CYP2C19, 0.6374208160771752
CYP4F2, 0.49942938306951246
CYP4V2, 0.49942938306951246
DARS2, 1.0
DBH, 1.0
DCHS1, 1.0
DCLRE1C, 0.3693468872226381
DCLRE1CP1, 0.04211144611033973
DDHD2, 0.3693468872226381
DDX11, 1.0
DDX12P, 0.3693468872226381
DES, 0.49942938306951246
DGAT1, 1.0
DGUOK, 0.20572916666641833
DHCR7, 0.7623932507687727
DHODH, 0.20572916666641833
DHTKD1, 1.0
DIAPH1, 1.0
DIAPH3, 0.6711127057043733
DICER1, 1.0
DLD, 1.0
DMGDH, 1.0
DNA2, 0.6711127057043733
DNAAF1, 1.0
DNAAF2, 1.0
DNAAF4, 0.7478270155798059
DNAH11, 0.5864566929412645
DNAH5, 0.109181895528952
DNAH9, 0.5239642055646414
DNAI2, 1.0
DNAJB2, 0.5864566929412645
DNASE1, 1.0
DNASE1L3, 1.0
DNMT3A, 0.6374208160771752
DOCK6, 1.0
DOCK7, 0.3693468872226381
DOCK8, 0.20572916666641833
DOLK, 1.0
DPYD, 0.35504246755101404
DPYS, 1.0
DSC2, 0.7836231633212118
DSC3, 1.0
DSG1-AS1, 1.0
DST, 1.0
DUOX1, 0.109181895528952
DUOX2, 0.4761632456348652
DUOXA1, 1.0
DUOXA2, 1.0
DYNC2H1, 0.0017376657740724424
DYNC2I1, 0.5864566929412645
DYNC2I2, 1.0
DYRK1B, 1.0
DYSF, 0.20572916666641833
EARS2, 0.20572916666641833
ECEL1, 1.0
EDN3, 0.6711127057043733
EEF2, 0.20572916666641833
EGF, 0.6711127057043733
EGLN1, 1.0
EHMT1, 0.2164491632439917
EIF2AK4, 0.5864566929412645
EIF2B3, 0.6374208160771752
EIF2B4, 0.3693468872226381
ELAC2, 0.3693468872226381
ELMOD2, 1.0
ELOVL5, 0.7535201639673126
EMP2, 1.0
EMX2, 1.0
ENAM, 0.5864566929412645
ENO3, 1.0
EOGT, 0.20572916666641833
EP300, 0.30494728059881676
EPB42, 0.20572916666641833
EPS8, 1.0
ERBB2, 1.0
ERCC2, 1.0
ERCC3, 1.0
ERCC6, 1.0
ERCC6L2, 1.0
ESCO2, 0.37190150004936784
ESPN, 0.1199368455456819
ETFB, 1.0
ETFDH, 1.0
ETHE1, 1.0
EVC, 0.20572916666641833
EVI5, 1.0
EXO1, 1.0
EXOSC8, 1.0
EXPH5, 1.0
EXT2, 1.0
EYA4, 1.0
EYS, 0.5892984499591265
F12, 0.5892984499591265
F13B, 1.0
F2, 1.0
F7, 1.0
FA2H, 0.49942938306951246
FAM111A, 0.7836231633212118
FANCA, 1.0
FANCD2, 1.0
FANCF, 1.0
FANCI, 0.061798802236238806
FANCL, 1.0
FANCM, 1.0
FASLG, 0.20572916666641833
FASN, 1.0
FASTKD2, 1.0
FBLN1, 1.0
FBXL4, 0.49942938306951246
FCGR2A, 0.44465692905016874
FCGR3B, 1.0
FCN3, 0.3925044015824787
FFAR4, 1.0
FGA, 1.0
FGFR1, 0.27814412354244955
FIG4, 0.49942938306951246
FKBP10, 1.0
FKBP14, 1.0
FKRP, 1.0
FKTN, 1.0
FLG, 1.0
FLNB, 1.0
FLNC, 1.0
FLT3, 1.0
FOLH1, 0.20572916666641833
FOLR1, 1.0
FOXL2, 1.0
FOXP2, 1.0
FOXRED1, 0.20572916666641833
FRAS1, 1.0
FREM1, 0.5864566929412645
FREM2, 1.0
FSCN2, 0.0213622076042033
FTCD, 1.0
FTO, 1.0
FUS, 1.0
FUT6, 1.0
G6PC, 0.20572916666641833
GAA, 1.0
GABRB3, 0.20572916666641833
GABRD, 1.0
GALC, 0.20572916666641833
GALK1, 1.0
GATA3, 1.0
GBA2, 0.3693468872226381
GBE1, 0.20572916666641833
GC, 0.1398092783488357
GCKR, 1.0
GCNT2, 1.0
GFER, 1.0
GFM2, 1.0
GGCX, 1.0
GHRL, 1.0
GIPC3, 1.0
GJA1, 0.6942646402365629
GJA5, 0.3693468872226381
GJA8, 1.0
GJB2, 0.8162836160464095
GJB4, 0.6523039182103414
GJB6, 0.20572916666641833
GJC2, 1.0
GMPPB, 0.20572916666641833
GNA11, 1.0
GNAO1, 0.5247509139778943
GNRH1, 1.0
GNRHR, 1.0
GNS, 1.0
GORAB, 0.04211144611033973
GP1BA, 1.0
GP9, 1.0
GPSM2, 1.0
GRHL2, 0.03486116777169449
GRHPR, 1.0
GRIN1, 1.0
GRIN2A, 0.14453121075701963
GRM6, 1.0
GRXCR2, 1.0
GSDME, 1.0
GTF2H5, 1.0
GUCA1B, 0.49942938306951246
GUCY2D, 1.0
GUSB, 1.0
GYG1, 1.0
GYS2, 1.0
HADHA, 0.20572916666641833
HAL, 1.0
HEXA, 1.0
HGD, 1.0
HGF, 1.0
HIBCH, 1.0
HIP1, 0.32188761968716983
HMCN1, 0.7778683790216733
HMGCS2, 0.20572916666641833
HOXB13, 1.0
HOXD10, 1.0
HOXD13, 1.0
